100 25 2417
1 5 0.500000
1 6 0.500000
1 8 0.500000
1 9 0.500000
1 10 0.500000
1 14 0.500000
1 16 0.500000
1 17 0.500000
1 18 0.500000
1 19 0.500000
1 20 0.500000
1 22 0.500000
1 24 0.500000
1 25 0.500000
1 28 0.500000
1 29 0.500000
1 30 0.500000
1 33 0.500000
1 35 0.500000
1 36 0.500000
1 37 0.500000
1 38 0.500000
1 40 0.500000
1 41 0.500000
1 42 0.500000
1 44 0.500000
1 46 0.500000
1 54 0.500000
1 56 0.500000
1 57 0.500000
1 60 0.500000
1 61 0.500000
1 63 0.500000
1 66 0.500000
1 68 0.500000
1 70 0.500000
1 71 0.500000
1 73 0.500000
1 74 0.500000
1 76 0.500000
1 77 0.500000
1 79 0.500000
1 83 0.500000
1 85 0.500000
1 86 0.500000
1 87 0.500000
1 91 0.500000
1 92 0.500000
1 93 0.500000
1 99 0.500000
1 100 0.500000
2 3 0.500000
2 5 0.500000
2 9 0.500000
2 10 0.500000
2 15 0.500000
2 27 0.500000
2 30 0.500000
2 31 0.500000
2 34 0.500000
2 36 0.500000
2 37 0.500000
2 39 0.500000
2 40 0.500000
2 41 0.500000
2 42 0.500000
2 49 0.500000
2 51 0.500000
2 53 0.500000
2 54 0.500000
2 55 0.500000
2 56 0.500000
2 58 0.500000
2 59 0.500000
2 60 0.500000
2 61 0.500000
2 62 0.500000
2 65 0.500000
2 68 0.500000
2 70 0.500000
2 71 0.500000
2 73 0.500000
2 76 0.500000
2 78 0.500000
2 81 0.500000
2 82 0.500000
2 83 0.500000
2 89 0.500000
2 90 0.500000
2 94 0.500000
2 95 0.500000
2 97 0.500000
2 98 0.500000
2 100 0.500000
3 4 0.500000
3 6 0.500000
3 7 0.500000
3 8 0.500000
3 10 0.500000
3 11 0.500000
3 13 0.500000
3 16 0.500000
3 17 0.500000
3 18 0.500000
3 22 0.500000
3 24 0.500000
3 25 0.500000
3 26 0.500000
3 27 0.500000
3 33 0.500000
3 34 0.500000
3 42 0.500000
3 46 0.500000
3 47 0.500000
3 49 0.500000
3 50 0.500000
3 53 0.500000
3 55 0.500000
3 57 0.500000
3 58 0.500000
3 60 0.500000
3 62 0.500000
3 63 0.500000
3 64 0.500000
3 65 0.500000
3 68 0.500000
3 69 0.500000
3 71 0.500000
3 74 0.500000
3 76 0.500000
3 77 0.500000
3 78 0.500000
3 80 0.500000
3 82 0.500000
3 83 0.500000
3 84 0.500000
3 85 0.500000
3 87 0.500000
3 89 0.500000
3 91 0.500000
3 92 0.500000
3 96 0.500000
3 99 0.500000
3 100 0.500000
4 8 0.500000
4 10 0.500000
4 12 0.500000
4 13 0.500000
4 14 0.500000
4 16 0.500000
4 17 0.500000
4 19 0.500000
4 21 0.500000
4 22 0.500000
4 24 0.500000
4 25 0.500000
4 27 0.500000
4 29 0.500000
4 34 0.500000
4 35 0.500000
4 36 0.500000
4 37 0.500000
4 38 0.500000
4 43 0.500000
4 44 0.500000
4 45 0.500000
4 46 0.500000
4 48 0.500000
4 52 0.500000
4 57 0.500000
4 59 0.500000
4 60 0.500000
4 61 0.500000
4 62 0.500000
4 65 0.500000
4 68 0.500000
4 69 0.500000
4 71 0.500000
4 75 0.500000
4 76 0.500000
4 79 0.500000
4 82 0.500000
4 88 0.500000
4 92 0.500000
4 93 0.500000
4 95 0.500000
4 96 0.500000
4 97 0.500000
4 98 0.500000
4 99 0.500000
5 6 0.500000
5 7 0.500000
5 8 0.500000
5 11 0.500000
5 13 0.500000
5 15 0.500000
5 19 0.500000
5 21 0.500000
5 22 0.500000
5 27 0.500000
5 29 0.500000
5 30 0.500000
5 31 0.500000
5 32 0.500000
5 33 0.500000
5 34 0.500000
5 35 0.500000
5 38 0.500000
5 41 0.500000
5 43 0.500000
5 48 0.500000
5 49 0.500000
5 51 0.500000
5 52 0.500000
5 54 0.500000
5 57 0.500000
5 59 0.500000
5 60 0.500000
5 65 0.500000
5 67 0.500000
5 68 0.500000
5 69 0.500000
5 71 0.500000
5 78 0.500000
5 79 0.500000
5 80 0.500000
5 81 0.500000
5 83 0.500000
5 84 0.500000
5 85 0.500000
5 89 0.500000
5 90 0.500000
5 95 0.500000
5 96 0.500000
5 97 0.500000
5 98 0.500000
5 100 0.500000
6 10 0.500000
6 11 0.500000
6 14 0.500000
6 15 0.500000
6 16 0.500000
6 17 0.500000
6 21 0.500000
6 22 0.500000
6 23 0.500000
6 25 0.500000
6 27 0.500000
6 32 0.500000
6 34 0.500000
6 36 0.500000
6 38 0.500000
6 39 0.500000
6 43 0.500000
6 44 0.500000
6 45 0.500000
6 47 0.500000
6 48 0.500000
6 50 0.500000
6 51 0.500000
6 52 0.500000
6 54 0.500000
6 55 0.500000
6 56 0.500000
6 58 0.500000
6 61 0.500000
6 62 0.500000
6 64 0.500000
6 65 0.500000
6 68 0.500000
6 71 0.500000
6 72 0.500000
6 74 0.500000
6 76 0.500000
6 77 0.500000
6 79 0.500000
6 80 0.500000
6 82 0.500000
6 85 0.500000
6 87 0.500000
6 90 0.500000
6 96 0.500000
6 97 0.500000
6 100 0.500000
7 13 0.500000
7 14 0.500000
7 16 0.500000
7 18 0.500000
7 21 0.500000
7 22 0.500000
7 24 0.500000
7 25 0.500000
7 26 0.500000
7 27 0.500000
7 30 0.500000
7 31 0.500000
7 35 0.500000
7 36 0.500000
7 40 0.500000
7 41 0.500000
7 43 0.500000
7 45 0.500000
7 47 0.500000
7 50 0.500000
7 52 0.500000
7 53 0.500000
7 57 0.500000
7 63 0.500000
7 65 0.500000
7 70 0.500000
7 71 0.500000
7 78 0.500000
7 79 0.500000
7 80 0.500000
7 81 0.500000
7 87 0.500000
7 89 0.500000
7 90 0.500000
7 94 0.500000
7 95 0.500000
7 97 0.500000
