40 10 419 
1 5 0.500000 
1 7 0.500000 
1 8 0.500000 
1 9 0.500000 
1 11 0.500000 
1 12 0.500000 
1 13 0.500000 
1 18 0.500000 
1 20 0.500000 
1 26 0.500000 
1 29 0.500000 
1 31 0.500000 
1 32 0.500000 
1 34 0.500000 
1 40 0.500000 
2 7 0.500000 
2 8 0.500000 
2 10 0.500000 
2 11 0.500000 
2 12 0.500000 
2 14 0.500000 
2 15 0.500000 
2 17 0.500000 
2 20 0.500000 
2 22 0.500000 
2 23 0.500000 
2 24 0.500000 
2 27 0.500000 
2 29 0.500000 
2 30 0.500000 
2 32 0.500000 
2 33 0.500000 
2 34 0.500000 
2 35 0.500000 
2 39 0.500000 
2 40 0.500000 
3 5 0.500000 
3 6 0.500000 
3 14 0.500000 
3 16 0.500000 
3 17 0.500000 
3 19 0.500000 
3 21 0.500000 
3 22 0.500000 
3 24 0.500000 
3 25 0.500000 
3 26 0.500000 
3 27 0.500000 
3 28 0.500000 
3 29 0.500000 
3 30 0.500000 
3 31 0.500000 
3 32 0.500000 
3 33 0.500000 
3 34 0.500000 
3 37 0.500000 
3 40 0.500000 
4 7 0.500000 
4 8 0.500000 
4 10 0.500000 
4 11 0.500000 
4 14 0.500000 
4 17 0.500000 
4 18 0.500000 
4 19 0.500000 
4 20 0.500000 
4 21 0.500000 
4 22 0.500000 
4 23 0.500000 
4 24 0.500000 
4 28 0.500000 
4 29 0.500000 
4 30 0.500000 
4 31 0.500000 
4 32 0.500000 
4 33 0.500000 
4 35 0.500000 
4 38 0.500000 
4 40 0.500000 
5 8 0.500000 
5 11 0.500000 
5 14 0.500000 
5 15 0.500000 
5 17 0.500000 
5 19 0.500000 
5 20 0.500000 
5 21 0.500000 
5 23 0.500000 
5 25 0.500000 
5 26 0.500000 
5 27 0.500000 
5 29 0.500000 
5 30 0.500000 
5 32 0.500000 
5 33 0.500000 
5 35 0.500000 
5 36 0.500000 
5 37 0.500000 
5 39 0.500000 
5 40 0.500000 
6 7 0.500000 
6 10 0.500000 
6 11 0.500000 
6 13 0.500000 
6 18 0.500000 
6 19 0.500000 
6 21 0.500000 
6 23 0.500000 
6 24 0.500000 
6 26 0.500000 
6 27 0.500000 
6 29 0.500000 
6 30 0.500000 
6 31 0.500000 
6 32 0.500000 
6 35 0.500000 
6 36 0.500000 
6 37 0.500000 
6 38 0.500000 
6 39 0.500000 
7 9 0.500000 
7 10 0.500000 
7 13 0.500000 
7 16 0.500000 
7 18 0.500000 
7 21 0.500000 
7 22 0.500000 
7 24 0.500000 
7 25 0.500000 
7 26 0.500000 
7 27 0.500000 
7 29 0.500000 
7 30 0.500000 
7 32 0.500000 
7 34 0.500000 
7 35 0.500000 
7 36 0.500000 
7 37 0.500000 
8 9 0.500000 
8 10 0.500000 
8 12 0.500000 
8 13 0.500000 
8 14 0.500000 
8 18 0.500000 
8 19 0.500000 
8 22 0.500000 
8 24 0.500000 
8 25 0.500000 
8 27 0.500000 
8 28 0.500000 
8 30 0.500000 
8 31 0.500000 
8 32 0.500000 
8 36 0.500000 
8 37 0.500000 
8 38 0.500000 
8 40 0.500000 
9 12 0.500000 
9 14 0.500000 
9 15 0.500000 
9 18 0.500000 
9 19 0.500000 
9 20 0.500000 
9 22 0.500000 
9 24 0.500000 
9 26 0.500000 
9 27 0.500000 
9 30 0.500000 
9 31 0.500000 
9 34 0.500000 
9 35 0.500000 
9 37 0.500000 
9 38 0.500000 
9 40 0.500000 
10 11 0.500000 
10 12 0.500000 
10 14 0.500000 
10 16 0.500000 
10 17 0.500000 
10 19 0.500000 
10 21 0.500000 
10 24 0.500000 
10 25 0.500000 
10 28 0.500000 
10 29 0.500000 
10 31 0.500000 
10 33 0.500000 
10 34 0.500000 
10 35 0.500000 
10 36 0.500000 
10 37 0.500000 
10 38 0.500000 
10 40 0.500000 
11 13 0.500000 
11 16 0.500000 
11 17 0.500000 
11 18 0.500000 
11 19 0.500000 
11 20 0.500000 
11 23 0.500000 
11 27 0.500000 
11 33 0.500000 
11 34 0.500000 
11 38 0.500000 
12 13 0.500000 
12 17 0.500000 
12 18 0.500000 
12 22 0.500000 
12 26 0.500000 
12 27 0.500000 
12 28 0.500000 
12 29 0.500000 
12 32 0.500000 
12 33 0.500000 
12 34 0.500000 
12 35 0.500000 
12 36 0.500000 
12 37 0.500000 
12 39 0.500000 
12 40 0.500000 
13 14 0.500000 
13 16 0.500000 
13 18 0.500000 
13 20 0.500000 
13 22 0.500000 
13 23 0.500000 
13 25 0.500000 
13 26 0.500000 
13 27 0.500000 
13 28 0.500000 
13 30 0.500000 
13 31 0.500000 
13 32 0.500000 
13 33 0.500000 
13 34 0.500000 
13 36 0.500000 
13 39 0.500000 
14 16 0.500000 
14 18 0.500000 
14 19 0.500000 
14 23 0.500000 
14 25 0.500000 
14 27 0.500000 
14 34 0.500000 
14 36 0.500000 
14 38 0.500000 
14 39 0.500000 
15 17 0.500000 
15 19 0.500000 
15 21 0.500000 
15 23 0.500000 
15 25 0.500000 
15 27 0.500000 
15 30 0.500000 
15 31 0.500000 
15 33 0.500000 
15 34 0.500000 
15 35 0.500000 
15 40 0.500000 
16 17 0.500000 
16 20 0.500000 
16 21 0.500000 
16 23 0.500000 
16 24 0.500000 
16 25 0.500000 
16 33 0.500000 
16 35 0.500000 
16 36 0.500000 
16 37 0.500000 
16 40 0.500000 
17 18 0.500000 
17 19 0.500000 
17 21 0.500000 
17 23 0.500000 
17 24 0.500000 
17 25 0.500000 
17 27 0.500000 
17 28 0.500000 
17 29 0.500000 
17 31 0.500000 
17 32 0.500000 
17 33 0.500000 
17 40 0.500000 
18 19 0.500000 
18 20 0.500000 
18 22 0.500000 
18 24 0.500000 
18 25 0.500000 
18 30 0.500000 
18 33 0.500000 
18 34 0.500000 
18 35 0.500000 
18 39 0.500000 
18 40 0.500000 
19 20 0.500000 
19 24 0.500000 
19 25 0.500000 
19 33 0.500000 
19 34 0.500000 
19 38 0.500000 
19 40 0.500000 
20 21 0.500000 
20 22 0.500000 
20 23 0.500000 
20 24 0.500000 
20 25 0.500000 
20 26 0.500000 
20 28 0.500000 
20 30 0.500000 
20 31 0.500000 
20 32 0.500000 
20 34 0.500000 
20 35 0.500000 
20 36 0.500000 
20 37 0.500000 
20 39 0.500000 
21 22 0.500000 
21 24 0.500000 
21 26 0.500000 
21 29 0.500000 
21 32 0.500000 
21 35 0.500000 
21 36 0.500000 
21 37 0.500000 
21 39 0.500000 
21 40 0.500000 
22 25 0.500000 
22 26 0.500000 
22 29 0.500000 
22 32 0.500000 
22 35 0.500000 
22 36 0.500000 
22 38 0.500000 
22 40 0.500000 
23 24 0.500000 
23 26 0.500000 
23 27 0.500000 
23 28 0.500000 
23 30 0.500000 
23 32 0.500000 
23 33 0.500000 
23 34 0.500000 
23 36 0.500000 
23 37 0.500000 
23 38 0.500000 
24 25 0.500000 
24 26 0.500000 
24 28 0.500000 
24 29 0.500000 
24 30 0.500000 
24 33 0.500000 
24 35 0.500000 
24 36 0.500000 
24 40 0.500000 
25 27 0.500000 
25 30 0.500000 
25 32 0.500000 
25 33 0.500000 
25 34 0.500000 
25 35 0.500000 
25 38 0.500000 
25 39 0.500000 
26 27 0.500000 
26 28 0.500000 
26 30 0.500000 
26 31 0.500000 
26 33 0.500000 
26 38 0.500000 
26 39 0.500000 
26 40 0.500000 
27 28 0.500000 
27 29 0.500000 
27 33 0.500000 
27 34 0.500000 
27 35 0.500000 
27 37 0.500000 
27 38 0.500000 
27 39 0.500000 
28 29 0.500000 
28 31 0.500000 
28 34 0.500000 
28 37 0.500000 
28 38 0.500000 
28 39 0.500000 
28 40 0.500000 
29 31 0.500000 
29 33 0.500000 
29 36 0.500000 
29 40 0.500000 
30 33 0.500000 
30 35 0.500000 
30 37 0.500000 
30 38 0.500000 
30 40 0.500000 
31 33 0.500000 
31 36 0.500000 
31 38 0.500000 
31 40 0.500000 
32 35 0.500000 
32 37 0.500000 
32 40 0.500000 
33 35 0.500000 
33 36 0.500000 
33 40 0.500000 
34 35 0.500000 
34 36 0.500000 
34 38 0.500000 
34 39 0.500000 
35 37 0.500000 
35 38 0.500000 
35 40 0.500000 
36 37 0.500000 
36 39 0.500000 
36 40 0.500000 
37 39 0.500000 
37 40 0.500000 
38 39 0.500000 
38 40 0.500000 
39 40 0.500000 
